X	sgRNAsgTFAP2C_23Kb_1	sgRNAsgTFAP2C_23Kb_2	sgRNAsgTFAP2C_23Kb_3	sh2769_ER_48h	sh681_ER_48h	shTFAP2C_2	shTFAP2C_3
NOP16	0.246926776319314	0.343355230322102	0.197257912454888	-0.747472562599427	-1.09952595195495	-0.123152866387336	0.164062511499334
ENSG00000267500	0.0707391417540571	0.125250505661344	0.28567975830307	-1.16789769242144	-0.693242066776502	-0.12217116430648	0.136333464441259
MCM10	0.170631025487331	0.186801210570128	0.269629655142478	-0.954112978748981	-1.83027299866827	-0.12024430041528	-0.099334915582952
KLF5	0.367223733582477	0.159991612951652	-0.0715515051705251	1.33829454079295	1.19951592160043	-0.119965180347336	0.0206099431755832
FAM83D	0.147906345192978	0.0679044283903238	0.049687978462555	-0.79416825830886	-1.07024472594859	-0.119400973034168	0.0244137060576605
FGFR3	1.13831658349741	1.02290469394446	0.827645864289392	-0.237179345952829	-0.364489181480995	-0.11744756165722	-0.0114130510634181
ENSG00000173727	0.606099135394269	0.582109765195513	0.682127945090671	1.35176119365959	-0.881076869280319	-0.116670601573137	0.364364516331424
MLLT11	0.899028592922372	1.06045574518088	0.893417431974431	0.0429100542043765	-0.320907039901151	-0.116355499903958	0.314375638299519
HEG1	-0.998282403168162	-0.855461471563709	-0.527122518994301	-0.777694401963263	-1.07930199158979	-0.115820224797892	-1.11748643216022
AMY2B	-1.23592405735087	-0.597908609029467	-0.581068425332851	-0.793210155869964	-2.11634192729063	-0.115681953507995	-0.492846256115964
TIMP4	0.923793223498174	1.28705840470092	0.80018567433612	0.816636444792964	-1.73399338857357	-0.114129308346957	-0.136309861878682
ENSG00000256206	-0.0178067190007421	-4.91240062352526e-6	0.0693417912325905	2.43293915570221	1.66357546347475	-0.113503167895288	-0.125472839758407
TTF2	0.11435523347128	0.181897237713749	0.225427503136927	-0.776063907802067	-1.22373782659259	-0.106373211195529	0.385544525033363
URB2	0.0263174670607836	0.0991158025848762	0.0561665038501035	-0.742461986334604	-1.15988269421649	-0.106180972294257	0.0333520159218915
ATP6V0D2	0.312003417113494	0.223441257278045	-0.115095414161534	-1.04706356684244	-3.27650788413659	-0.106059770650161	-0.960496327927017
IFI27	-1.42524604774788	-0.374182534498846	-0.74061025094545	0.931005824068252	1.07663780864932	-0.104737480111424	1.99043334309816
DLEU1	0.152318545865364	0.182741003181182	0.286273673321992	-1.12067911520866	-0.966124973692049	-0.104267957018115	-0.136720258212954
ENSG00000226525	-0.411450123387387	-0.0734892604499392	-0.447779181368847	0.950796480905789	-4.34746716083577	-0.103638569907631	0.165804711140477
CTSF	-0.658548651016512	-0.659995346867739	-0.60562218657293	0.969506597418047	1.18457228519115	-0.103516223141549	-0.524399659142863
ZNF367	-0.167414834322673	-0.291779108563143	-0.182120300898104	-0.308008523731066	-1.35057794701738	-0.102591830709884	0.063984281304477
BEX4	-0.20789647171911	-0.140502742269263	-0.239570208073215	1.28976714836893	1.0940420929902	-0.100952589550291	-0.221543341745963
CCDC66	-0.31747750460204	-0.321100832137828	-0.0221331514271144	-1.03874520549848	-0.222325928818059	-0.099451102006075	-0.157237990392418
APOE	-1.01801853367407	-0.434694255663102	-0.360939761271981	0.190141443172345	-0.0160046253948248	-0.0993495830907681	-0.743833677821705
ERFE	0.363665545337216	0.37025235761263	0.377489377628103	-0.89938994933356	-1.65504662476963	-0.0990809545706352	0.00522664107031672
BRI3BP	-0.0951387394626283	-0.106977645444445	-0.038272481343618	-0.582251258265791	-1.09167607407813	-0.0981742331885999	-0.247894182993465
ENSG00000249129	-0.0414595941510985	0.268900180362078	0.17841804145056	-3.90944953747663	0.32153145085961	-0.0956047419836101	-0.00129659653716975
IL1R1	0.675097850659216	0.639430220119596	0.490397281873208	2.78173084753787	2.80464804537502	-0.0955249919507572	-0.451939303617404
FKBP5	0.145795207955447	0.134622148349627	0.170306348235307	-0.761344594174155	-1.22567685240747	-0.0950688663798768	0.133527050032775
GINS2	0.220605243605965	0.163319613785295	0.23921413592656	-0.667595526547856	-1.33911575553093	-0.09496769536759	0.00415620216063287
ENSG00000260007	-0.0448941856674967	0.0135515686203593	-0.0239573492737802	-1.22749653571333	-1.0725457838506	-0.0941015685824936	0.0915325841905987
ENSG00000279561	-0.708976129708993	-0.78368400285623	-0.633854794520505	-0.0912399482406594	-0.149848182769977	-0.0927739293353615	-1.01925400972412
CDKL1	0.513422932361924	0.223791410928135	0.268951948643036	-0.911121599156791	-2.21111483851077	-0.0897327059365375	0.239456665229458
CALB1	2.17192147048624	2.49506209723403	1.50488613359567	0.850696578370698	1.86243202344796	-0.0874192561713659	0.529736333459936
DLGAP5	-0.0734009833960136	-0.0710347866911197	0.167883487323519	-1.35039400128446	-0.744750583480429	-0.0864663238790138	-0.0560809241963099
ENSG00000214832	-0.503778363148579	-0.861661271345001	-0.590638535240954	1.39951084694567	-1.18890653029089	-0.0852827596725281	-0.110096280774879
AK8	-0.30044413112405	-0.357625791838042	-0.505231243819647	1.42807896567381	1.14979863735012	-0.0852113242256834	-0.351717729150186
CCDC77	-0.298011005769286	-0.273604800564138	-0.0208373876836309	-1.04190905628909	-0.840434754737845	-0.0851796127986495	-0.194224541178279
MLKL	0.430969867660725	0.445690146063929	0.374071802545902	-1.06084087857444	-1.19578042438029	-0.08471548103827	0.536574701117428
SERPINB1	-0.437408919216012	-0.415387586515661	-0.37996403699587	0.0318869508696408	1.06353251562875	-0.0844893271919422	0.137523453224671
ADGRA2	0.521068331842338	0.672690401141738	0.279156980657723	1.06416476103206	-0.393673254112438	-0.0844086701147947	-0.423644181086196
LOC150051	0.500400200306344	0.46687189666878	0.28868396690747	-0.714322031726022	-1.45601464148622	-0.0814690736280238	0.0558990933792093
PDCD5	0.0906175616305071	0.159316347322219	0.130802007326997	-3.34366724228021	-0.699730115428319	-0.0811922901546607	-0.132152701740245
LOC102724843	0.48964835532709	0.396405339679279	0.446071223645834	0.284062115432627	-1.12487828684666	-0.0810886103259305	0.0366884566276766
CHAF1B	0.0836719296046417	0.0275853286644551	0.218574609949794	-0.756347510396502	-1.28027568523581	-0.0801228233282988	-0.0068586420719619
LOC101930370	-0.249928418819187	-0.176894993195303	-0.114735658911529	-0.520605184901517	1.16473524613698	-0.0793846513787755	0.410664375309089
LOC105369201	-0.663296061698524	-0.56170638530534	-0.605327799940384	1.01576586165273	0.999650061020838	-0.0767757674021936	-0.491587393071004
DMC1	-0.229374211845686	-0.285504217306608	-0.03241593674636	-0.876100244753938	-1.08879784224052	-0.075354491826659	-0.115040084271528
ENSG00000215859	-1.29658665816214	-0.99247872566782	-0.491665287204317	-0.740149417963351	0.894730445173382	-0.0729586570975285	-0.690273736615134
TRPM6	1.77770058606845	1.68204485005104	0.535386761755765	-0.800911887412578	-0.936121171593353	-0.0718389138873686	1.18850078772846
INCENP	0.272099281789004	0.27113413574183	0.268436627120108	-0.329065635126126	-1.04402677175269	-0.071223540917583	-0.0359595597785778
STAT4	-0.558787984176782	-0.247944100254721	-0.193033708963925	1.45707711374453	1.27293666572149	-0.0706280282215931	-0.801287024137664
FANCB	0.0846893031508591	-0.220255650622795	0.148627072571636	-1.65929796970562	-1.30269581945612	-0.0695609494921998	-0.241630549317274
CDK14	-0.822682557758285	-0.704573796171938	-0.792475037383517	1.26621487412915	0.413940969269829	-0.0690902913065925	-1.07270125051962
ENSG00000283528	0.291058697849334	0.331547706058249	0.183979704326618	1.21977152263467	1.84529989905364	-0.067749408981943	-0.538563424978702
FAM86B3P	0.1245584801951	0.00949328347307671	0.211587751731263	-1.4147205930197	-1.06546921409804	-0.067111112861445	-0.00876905449832254
ARL11	-0.338898204332439	-0.263702555566672	-0.250348103930366	0.269347819284037	-1.73908643116589	-0.0668730866876116	0.364852764855335
MAP9	-0.165755272502991	-0.141445182602415	-0.272020200917956	1.2970112191102	0.568883006703553	-0.0662047485637604	-0.0518187797807741
PGBD1	-0.330534403680377	-0.421603629077243	-0.11647483820993	-1.04162404283876	-0.859815357352249	-0.0658493314873467	-0.0900674983993519
SH3GL3	-0.877048152322258	-1.11943985347781	-0.915193411350635	0.765612154980612	0.576843478485359	-0.0656389457913517	0.0718481965747499
ADAM2	-0.217029605439513	0.300953564480565	-0.167866175282252	1.38659495133836	1.04446065672271	-0.0644638397812276	-1.19849529723114
ST8SIA4	-0.739787749982779	-0.592563934146228	-0.494528909273297	1.07793915041209	1.47377884281153	-0.0636927841755224	0.0391025278194331
E2F1	0.186577959031941	0.20099069151904	0.234461478629079	-0.531704489161086	-1.39399564857487	-0.0636156782813563	0.0144773823893733
TPD52L1	0.108309196772804	0.0589421793951461	0.0632066042676738	-0.592397649345822	-1.2016522867448	-0.061076252095674	-0.0660974372000303
FYN	0.600025643116229	0.679409950354209	0.477933392357981	1.07858019149062	0.391064997363662	-0.0608795631046326	-0.337745353370237
ELF3	0.455140925123047	0.44781841659038	0.147428018267912	1.28996127793474	1.60545477749403	-0.060727965542987	-0.205598568335262
ENSG00000215861	0.333908930382323	0.410283228414467	0.313629149362955	-0.45084297708216	1.92621273993808	-0.0605808942325053	-0.139380390729494
FLT4	0.565782410661396	0.632679451933666	0.355969685316125	-0.835747983427979	-1.86240112761086	-0.0602098343083706	-0.260890422068006
ARMCX4	0.746182168289387	0.878270867818035	0.971955518776101	-0.336047865821669	-1.66038672437861	-0.0601260095786158	-0.773610976362266
CTPS1	0.437129716027291	0.451919854804236	0.491861474913126	-0.67449394084734	-1.25565295066579	-0.0601193920569488	0.100194353724664
FAM111B	0.241430054589226	0.251036308198848	0.21672371813726	-1.42286305127441	-1.4566233685778	-0.060026367628469	-0.0246767547598874
MASTL	0.0770134798045116	0.0463625068694876	0.125220154787492	-0.921055336069021	-1.07089168576215	-0.0590437044224883	0.152673233007308
LRP8	0.410681759831682	0.451897446035879	0.444996558397518	-0.650434087728794	-1.38112531043332	-0.0589628727289788	0.225153192218542
NRXN2	1.62379574025332	1.95191351499222	1.63184325891233	0.502580056081124	-1.4389532386311	-0.0587065759702481	-0.395402110308839
BRIP1	-0.288820643663857	-0.360498158164922	-0.236582491047036	-0.846686202869936	-1.03386729906414	-0.0587043013769106	-0.0592298690531295
RORA	0.300103431187236	0.21227378905478	-0.374739676821684	1.40626381396973	1.18669169667622	-0.0579281783741692	-0.21515720198546
PIH1D2	0.116994974459807	-0.318811702184244	0.112305072449145	-2.10382072560864	0.955359309428139	-0.0575686858662693	-0.432178136308779
RND1	-0.562443426870533	-0.222304431187587	-0.39373388868743	0.68835654612517	1.14220210472764	-0.0574563217582732	-0.724073688348034
CLMP	-0.289553028348931	-0.894782739194198	-0.041038805218834	-1.46034193939603	-2.930112139553	-0.0574356359018428	-0.0528692156727001
PIK3IP1	-1.14830724308251	-1.17929441371687	-0.83699509581322	0.688392839358661	1.32061861647676	-0.0569726889646034	-0.0412019571591657
PCMTD2	-0.947122357607092	-1.01659607578117	-0.770812939658855	0.0613330019407719	0.560310928452786	-0.0567993538094518	-0.149997547123537
LDB3	-0.84260401217703	-1.02831551620099	-0.513944751940732	0.141639379391168	0.663667519611319	-0.056382050854522	-0.289023142709267
CXCL12	-0.0814611197629088	0.077465913352806	0.0726671797795936	-1.27963844474516	-3.14525184104623	-0.0551123911787044	-0.0725181374733634
TMEM258	-0.127479742467413	-0.0609071741450419	-0.105141300575111	-0.26802362843886	-1.18160119045197	-0.053435165279634	-3.13578290401543e-4
ARL15	-0.964004516769839	-1.10851355366119	-0.90102056719691	0.606883398768351	0.550805559851782	-0.0530895468203459	-0.0303834183281658
GPR78	0.234354576176255	0.492416446298445	-1.09070970741588	2.03964053276752	3.67113045311248	-0.0518245673692892	-1.69881846936209
CCDC86	0.522260295027391	0.611938624512888	0.425330278256446	-0.469581668880028	-1.17967499724645	-0.051058485725736	0.187211102973512
COL5A1	-2.52756382186537	-2.23947281109963	-1.68526928052932	0.676771093365994	0.0821794498705273	-0.0503947507525526	0.113584502238899
TPK1	-0.65223760457821	-0.450837474467619	-0.417810264076923	1.42308471963126	1.48484032462186	-0.0501401550624257	-0.784223176673105
MCM5	0.221016562071819	0.230123162464208	0.24564854677184	-0.558289633100215	-1.13396385841698	-0.0488262895778914	0.164261201216927
ZIC5	0.579152587484783	0.310482049657242	0.209849448923987	-0.682387377228876	-1.04101514258312	-0.0476498930888221	-0.0532275100374382
SNAI1	-0.0010498151248879	-0.0393725449673347	-0.174692145914059	-1.28068466089205	-2.27196618954484	-0.046887810030874	-0.161793031008494
DNM3	-1.29468901822879	-1.56618139520945	-1.13482339065027	1.60914969001797	0.659685440990666	-0.0447593503443013	0.286660516846319
KIFC1	-0.102078627755661	-0.0749657233488945	-0.0244786632261909	-0.46277989989266	-1.12269312039506	-0.044196060104357	0.16082749327547
RGL1	0.194153164309845	0.117223317152479	0.166235523616279	0.956308324069943	1.25862080836887	-0.0436954372025457	0.267617338009737
KIF20B	-0.313543402103496	-0.349564933969633	-0.175289494638655	-1.15606754718987	-0.744236940009386	-0.0434116696435776	0.104363557313331
ATP6V1FNB	-0.352437313008758	-1.12752676225337	-0.627163826076767	0.698725442269047	0.389805471200201	-0.0419342873478356	0.676686530294027
MTFR2	0.317010499160656	0.155915954939438	0.217789906034508	-1.45827837878075	-1.24575662685941	-0.0414524266743645	0.10887441299091
ABCC9	0.307923714991012	0.753494509570716	0.501874694234611	1.24932489672056	2.66434903802517	-0.0408462288924628	0.222871372121382
ENSG00000279730	-0.0837128525707133	-0.0871071239908056	0.0554068413435069	0.2413793436902	-1.02022833251513	-0.0397219209464416	-0.280278039478198
LOC100505715	0.655718230202034	0.588019204872084	0.616046975379397	-1.74018260617634	1.05765450044784	-0.0384794872619482	-0.509239426357782
GFI1	0.165480554957616	0.0793791385447305	-0.350727879367333	-0.678337731026239	-1.65788415346257	-0.0369278093235368	0.518534768790149
MOCS1	0.0373453619493817	0.0547697716824799	0.17723236842372	1.01429535212366	1.36939594968588	-0.0367588505105161	-0.052162382687688
DRAIC	0.903782117316704	1.31735804587016	0.922789704324728	2.04694354906692	2.45385030402517	-0.0359233899139643	-1.0966568281985
KIF5C	0.0792633242442517	0.187125028330486	-0.0260691601148746	1.25926755014744	0.764482202971507	-0.0357777313344935	-0.00983677033011214
RERG	-0.281302341322394	-0.269940528192702	-0.159418197345089	-0.814123156209965	-1.83260982023714	-0.0337010267309455	-0.0805974688356588
LDLRAD3	-0.208908110585798	-0.291445205819499	-0.205045677404292	-0.520906363843479	-1.1678199783859	-0.033077125653502903	-0.09328289807214
UTP20	0.330611986581018	0.394840207093897	0.321373454978793	-0.751814786206505	-1.03459191063283	-0.0328179836883055	0.155232277709399
E2F2	0.176330191844027	0.192416583611689	0.178358721634283	-0.481329024470187	-1.32668175349509	-0.032678538698842	0.210513197620617
SLC12A5	-0.0637365719274778	-0.0343527220426646	0.0520662280184964	0.508676191650336	1.09194176950977	-0.0320496302264996	0.280480594392208
KIF18B	0.25402519659896	0.257125865290712	0.131565518469375	-0.487576559551048	-1.23827862828944	-0.0311911237756914	0.0851906428018983
EIF2B3	0.206625306353088	0.352090872485025	0.295833941472507	-0.763583894057002	-1.0295203608495	-0.0299944258107859	0.0780893835718082
INSYN2A	-0.202153794687207	-0.398759208536512	-0.154834574747575	0.397425580358	-0.161048525694525	-0.0293555475025483	-1.09067385778385
NEURL2	-1.03132420964413	-0.919598464930663	-0.959863860839774	1.12511428346202	1.30632578550007	-0.0293366755162309	-0.0755237603638502
LRFN4	-0.376162623996825	-0.321536231675853	-0.230048491929435	-0.886590106289935	-1.26208327731072	-0.0292653840096028	-0.193090938156176
ENSG00000270878	0.00810306318304214	0.176833155081776	-1.76565651553841	-0.550180624859335	-1.8441379297812	-0.0289488147577641	-0.690217430901596
ENSG00000264204	-0.160489861233781	-0.428691138123177	-0.0390709682431009	-1.19798218767674	-0.82605320250018	-0.0288555009478023	-0.20768290282934
ENSG00000213062	-0.160476534354383	0.0511947079496073	0.288601899063488	-0.580732630794306	-1.79219412848471	-0.028521491385314	-0.215740042201933
EVA1C	-0.322618354048385	-0.286512660971478	-0.290695408864484	0.931190966973818	1.49589513486493	-0.0282550399711539	0.678184464045136
LMBRD1	-0.517540451793571	-0.575760140445597	-0.459499822216448	0.386482116206561	1.10472112273457	-0.0278445025051659	0.00959572023098311
ME2	0.0517193217488713	0.129401226794597	0.173563984770062	-1.52402688792812	-0.534817985233489	-0.0260678010086877	0.0364948119577156
ENSG00000214391	0.445590745738489	0.635009329502398	0.279038919533406	-0.434947460095229	-1.22261099081202	-0.0256481178559316	0.178607947441627
ABCC3	-1.09792309038613	-1.03450302136832	-0.683171805547917	0.184304723276304	0.906662688193698	-0.0249189861282239	-1.24432724853732
ENSG00000249007	0.485149760084858	0.491318485445307	0.172638749659022	2.53868999876711	1.29309067481057	-0.0246148363981422	-0.154218925188595
ST3GAL1	0.641616027292737	0.717822637178223	0.380101313153909	0.483113909388716	1.46015957184444	-0.0243158754252005	0.0531536852429072
SH3TC2	-0.319712500853247	-0.281266483441795	-0.284614104859616	1.18929675947682	1.08892029262893	-0.0204643668633239	0.00764806001766389
EFCAB2	-0.0210175557893723	0.153373583294989	0.104651443772589	-1.11038499109945	0.323071198697119	-0.0202070202009335	0.0514201651580443
KLHL24	-1.210038532584	-1.33751824278777	-1.05487548170492	0.997391498193181	1.23234326424025	-0.0201919324487592	-0.078663071200052
TNFRSF11B	-1.12225341937153	-1.13844515990524	-0.689682486371736	-1.63732901489129	0.333515422709966	-0.0198185469286393	0.080055477801231
RABGGTB	-0.172546238690983	-0.0814858095297029	0.0156080960201843	-1.06859956076856	-0.219724994950272	-0.0197198251795366	-0.0688102238752332
SPAG5	0.0140705444771323	0.00874048510696308	0.174596727731026	-0.956111958284028	-1.20234231375792	-0.0193929752685237	0.126002196673987
ENSG00000273008	-0.248939563681163	-0.654241454121143	-0.458050361863212	-0.514359736766369	-1.31821056437905	-0.0188087693541338	-0.156406034733937
ZMYND12	-0.579710517716263	-0.551534177875809	-0.283305278337689	0.249110821303688	1.39023120537725	-0.0169694655465357	-0.143075741399598
EPAS1	0.398498292036014	0.41690358296935	0.0497841182529837	1.70513328048227	1.70416017980375	-0.016669729345428302	-0.375817078366693
SPOCK1	0.188815026010756	0.245280424701485	0.193870591364122	0.168639931911759	-2.29431937906645	-0.0151473338926484	-0.604683952838431
ENSG00000231007	0.17025379111708	0.0653640298283611	0.256706952273975	-0.620516235607485	-1.53669206147231	-0.0141992762164478	0.131527808196943
ENSG00000213144	0.41334001396002	0.437383575258291	0.446608429255754	-1.86541353812707	-0.948516615073831	-0.0134796468699812	0.0392129241791096
NECAB2	0.795529473755597	0.45773427412951	0.507699117625444	-0.323383841227121	-1.802754907384	-0.0128405595442918	0.350062693241049
SULT1A3	0.0882547234316266	0.14558674657655	0.136914285782765	-1.20272620913377	0.178156001616709	-0.011683326386279	0.359657175252357
ENSG00000245904	-1.04963531731355	-1.48951852474926	-0.834202269618138	1.11212948674048	1.27153269807172	-0.0115027124090415	-1.18679799220324
CLK4	-0.338401734440795	-0.443714582687877	-0.245871270284613	-1.05467684845759	-0.174182346130458	-0.0102976989334549	0.117005842840571
ALDH1B1	0.142203076305087	0.244354341594455	0.223787158709404	-0.731405838958801	-1.0341256270161	-0.00977182063639821	0.128376045371683
ENSG00000255339	0.00646101185484672	0.13475709637511	0.0821642573999551	-2.04130497794404	-2.40271412025277	-0.00952148015867611	0.0944194419484728
CCDC34	-0.0548156268360281	-0.0835854953925953	-0.00891838075740045	-0.922335659221617	-1.15221060071234	-0.00826062626248448	-0.259212551234625
NPB	-0.57451546702916	-1.17984644499044	-0.352333998541725	-1.01935495936856	0.630288890959593	-0.00812143006774523	-0.56245851644569
ROBO1	1.32344107138915	1.2522145407313	0.78703026696122	1.15086771701379	0.646284805558532	-0.00691898538612844	0.627617090199712
HPDL	0.53531604888677	0.448590030932285	0.407663102050396	-1.11584075494368	-1.44698235096652	-0.00687600767359532	0.160566149060262
ENSG00000279068	-0.0181035935533606	0.138372282431942	0.0527143053722572	0.278213444373711	-1.2989068970676	-0.0065643315317634	0.0711336841380305
SPATA6L	1.12373996296418	0.816773430507941	0.999799475890009	-0.0611963436814462	0.473589453202585	-0.00629694186543803	0.11223640594226
CLDN1	-1.3499868709842	-0.985021048399358	-1.19290563143833	0.211007105510844	0.316268960848042	-0.00567762066403972	-0.195205055230675
ZNF613	1.34009993956561	1.05076240160454	0.64946851020726	-0.0134510653633319	-0.021466793759563	-0.00513106535790404	0.0236751824410422
ENSG00000259275	0.164741892753897	0.00821659326648022	-0.325479676099998	1.56951522493313	1.23147572177327	-0.00503465946319486	-0.228492251609317
RORC	-1.09481052039684	-0.892421274758964	-0.427902959679302	0.0730258213901446	0.381547626900745	-0.00397801659201146	-0.551706305819747
LMO1	-1.3898507436213	-0.95342670913383	-1.42057245658185	-0.416523378885306	-1.55558193340477	-0.00379794173550404	0.643235920636874
KAT2B	0.356679870373122	0.139029956371668	0.148617826742134	1.19496438056677	1.56861058882618	-0.00374737626933698	-0.129274795230417
ERBB2	0.00568279670262563	0.0297071383670437	-0.0798987466619334	0.753137941809813	1.03527764154164	-0.00358930419119667	0.139077557201447
C16orf71	1.05817714336196	1.10352458160697	0.649773732752469	1.09199499581241	0.322482182505886	-0.00345889305031369	-0.13867968734233
GFRA1	0.0250572814521352	-0.0417218394890457	-0.0236910880848739	-0.447011028640665	-1.10247966152194	-0.00156967268971187	0.153637962603084
GTF2IRD2B	-0.203034239023011	-0.277470217027392	-0.244127485080982	0.810934340555887	1.12068146368986	-0.0012201653120364	-0.0204659627504655
KIF11	-0.176790796031637	-0.216876521905517	-0.0765288202977577	-1.11428285176732	-0.90808213863802	-8.57540790635689e-4	0.0181927157624905
MBNL3	-0.0780646021249466	-0.0624908412480494	-0.147823019368624	0.207323697800592	1.0181687774141	-2.91836033688145e-4	-0.263359099262173
EPHA6	0.0837760963501923	-0.0840369718878783	0.0968034821355386	1.10181294397191	1.05916224274653	-4.84745677663363e-5	0.0164678799519961
HSPA12B	0.398164541944576	-0.639885935203243	-0.758202446393167	-0.494953840298186	-1.1763743391782	0	-1.83787266805499
KL	-2.37582941908901	-2.37582941908901	-2.37582941908901	2.69927799921798	2.86346128038519	0	0
ATP13A5	0	1.70889583234375	0	3.69358753435469	3.35196592165294	0	-1.00148929825122
ENSG00000225365	-2.35224375702227	-2.35224375702227	-2.35224375702227	2.3994368573669	1.01055020093	0	0
ENSG00000258203	0	0	0	0.585617549521778	2.01422786228165	0	0
LINC00261	0	0	0	2.31362690199171	2.63198853663691	0	0
ENSG00000261776	0	0	0	1.28438412663712	3.65994796039517	0	0
LOC105375431	0	0	0	1.58097788379595	1.89132138956036	0	-0.238145780995627
INE2	0	0	0	1.36542984918904	1.8070247606521	0	0
TDRD1	-0.100177798701508	-0.0760666510309559	-0.0634609022541062	-4.11022808091425	-0.758121358422944	7.14371500209754e-4	0.0474803046114539
CYP4V2	-0.563760722140242	-0.684846007733717	-0.523367891418661	0.536097044480031	1.04881057304168	0.00126863730706685	0.321470006504674
ENSG00000257002	2.23032066408861	2.66174946829627	2.25355868438321	0.115131728211529	0.787989214984764	0.00136886806575914	-0.0407711339273858
ENSG00000268568	-0.0929984622231069	-0.150198201226738	0.0393370308203495	2.13903640700259	0.809146996447088	0.00258700712494145	0.0703106727472827
ENSG00000258938	-0.0515760183965479	0.276740580922867	0.133005674944884	1.1506743487599	0.417071551912077	0.0029355650817256	0.231549078291559
ASF1B	0.194753077565796	0.188956099639978	0.194153990487892	-0.508956987034046	-1.06239067113953	0.00297085783791139	0.271041587426297
VAT1L	0.70783033396318	0.610180146920064	0.433274592526045	2.54571031605639	2.66681513784919	0.00388999902917416	0.296244116553709
SAXO2	-0.288881067250938	0.100970451003701	-0.248440967828421	1.93971380092339	1.0410848676456	0.00418564226067607	0.202861883454493
HSFX2	-0.480664467648298	-0.521867655510565	-0.243520108653149	-1.66908283690499	0.559042403972882	0.00534388836604951	-0.0156543871398007
EDN1	-0.487527256435374	-0.253440153710902	-0.0412785264416202	0.614173677346314	-0.00496077897973118	0.00538585744177577	-1.62502564151237
C11orf74	-0.259423372470272	-0.0689097021059805	-0.11683440459978	0.282487965733955	1.12021397102486	0.00628554366184354	-0.373962914858518
CBLN3	-0.28196631594269	-0.131743896370555	-0.265306541970595	0.159469621088338	1.01483183730518	0.00672532966643464	0.109538564224391
CT75	0.0621896457414694	-0.110146859343076	-0.0992026888497504	0.296583052317348	1.56937172784344	0.00725652600639149	-0.128122080111082
ENSG00000226054	0.184487093216188	0.130599290547747	-0.00331892298648671	2.56659175116785	0.481452312219181	0.00810469234254245	0.176971178550405
LOC105378721	-0.637580467975189	-0.429868368021974	-0.189493098536042	-1.81678636117062	0.0191551698885864	0.0100187180463093	0.175512878379814
SLC17A9	-0.193592254536871	-0.0857713557133291	-0.0121884345638593	-3.29173761388792	-1.99451271954063	0.0108634974912307	0.235962055539418
LGALS8-AS1	-0.452903210086853	-0.257365681769776	-0.303388072104357	0.475173672488719	1.00063465905431	0.0116730373234203	-0.0369627186640979
ENSG00000226232	-0.252665326507464	0.0690105499733926	0.145933094783459	-2.32914953679714	0.796868025557235	0.0119010494307315	-0.106044439690138
LINC01503	-0.17426934630676	-0.283584005539609	-0.152851388066826	0.891066087425555	1.02230353222064	0.0127931126288977	0.824764454264051
LOC730268	-0.0877790987770868	-0.082331308125766	-0.121154217787805	0.77705003707428	1.4329068933242	0.0130275624014845	0.00535290493533207
ERO1A	-0.0333734982129661	-0.0245256102625348	0.0268494933110942	-1.01353944609628	-0.270864864016694	0.0155378402175205	-0.291334331536386
ENSG00000267127	0.105168196234842	0.146933329622606	0.199198143129422	1.58865243275806	-1.63553552246633	0.0158105685404189	0.207710997094421
TMPRSS2	0.921794395368499	0.852377593451109	0.386955872671968	1.49699432720094	1.73727986121165	0.0169798552105845	-0.143566063651216
MTRNR2L2	-0.049442375430059	0.176596625836206	-0.479242507894487	1.10139286635067	1.44801308376466	0.0178061380645557	0.248088205512334
TYW1B	-0.017837693856347	0.0321825497055211	-0.0550923044416321	-1.1318213513733	0.0131176526094291	0.0196432327995569	-0.115991214358217
MAP6	0.613833809787474	0.364564323381708	0.326498630620871	2.56474856442287	1.35249327041911	0.0198087026983952	0.236337585189938
UBE2F-SCLY	-0.204324106428726	-0.109205121294775	-0.0417437752685073	0.338512443430775	-2.0480974792939	0.0203199348417052	-0.11482573457
FANCI	-0.00470158671810066	0.00244710798362927	0.160663083044674	-1.01182410746683	-1.21399221101761	0.0214980989486188	0.116792744861394
ENSG00000225345	-0.24945256400572	0.0411592959544457	-0.231183420683365	-1.21514813432859	-1.99420423227132	0.0225456981909094	0.496626737563592
FEN1	0.343663459570709	0.326357094181172	0.352301272230195	-0.786074791632228	-1.21449557708097	0.023109706064312	0.330632619485708
TUBA1B	0.482698075197566	0.490413840022137	0.410027392939129	-0.686297115153512	-1.20382353613602	0.0252399154342689	0.127454647216912
ENSG00000229835	1.17489666962726	0.109145771730767	0.969690021880275	1.29308457635741	1.90350193737072	0.0253427568956864	3.06772474525401
RGS2	-0.0461235793186054	-0.436542961925616	-0.742331431916245	2.08897444387156	0.744025386634759	0.0253612787730042	0.692927669275937
CLHC1	0.305629083453925	0.336849718643592	0.208267687682657	0.442810089509435	1.91186927325267	0.0255548887919082	0.0764865777713253
ELAVL2	1.745611128233	1.34390021789115	1.12604265272613	0.769632519817937	-1.27173513909478	0.0257445095778491	0.0872839066129518
ENSG00000236349	-0.675222095986517	-0.763501275296029	-0.61247025950534	-2.68466568953411	1.8968192781755	0.0275791678409688	-0.157053133434212
SH3BGRL	-0.753202642444593	-0.80038438332232	-0.734442715664036	1.17110222522816	0.940535261673868	0.0279421379675002	-0.362623188617304
